,date,meantemp,humidity,wind_speed,meanpressure,year,month,day,weekday,is_weekend
341,2013-12-07,16.0,80.5,1.1625,1014.25,2013,12,7,5,1
342,2013-12-08,16.5,83.625,0.0,1014.0,2013,12,8,6,1
343,2013-12-09,16.125,79.25,2.3125,1013.5,2013,12,9,0,0
344,2013-12-10,15.5,81.75,2.55,1013.75,2013,12,10,1,0
345,2013-12-11,16.625,71.875,6.475000000000001,1014.125,2013,12,11,2,0
346,2013-12-12,17.75,62.375,16.9,1012.5,2013,12,12,3,0
347,2013-12-13,17.142857,67.714286,11.62857142857143,1012.0,2013,12,13,4,0
348,2013-12-14,16.142857,79.0,0.7999999999999999,1012.571429,2013,12,14,5,1
349,2013-12-15,15.5,86.25,2.55,1015.125,2013,12,15,6,1
350,2013-12-16,15.25,89.5,1.1625,1015.625,2013,12,16,0,0
351,2013-12-17,14.75,92.875,0.925,1014.25,2013,12,17,1,0
352,2013-12-18,14.875,93.0,2.0875,1012.625,2013,12,18,2,0
353,2013-12-19,16.125,89.125,3.25,1012.875,2013,12,19,3,0
354,2013-12-20,15.375,91.375,4.4125000000000005,1016.0,2013,12,20,4,0
355,2013-12-21,14.75,94.0,0.4625,1017.0,2013,12,21,5,1
356,2013-12-22,15.25,94.0,1.3875000000000002,1018.375,2013,12,22,6,1
357,2013-12-23,14.25,88.25,9.025,1020.5,2013,12,23,0,0
358,2013-12-24,13.5,84.75,5.7875000000000005,1021.375,2013,12,24,1,0
359,2013-12-25,13.666667,63.166667,6.221666666666667,1020.625,2013,12,25,2,0
360,2013-12-26,12.125,67.625,4.4,1019.25,2013,12,26,3,0
361,2013-12-27,11.875,79.875,1.1625,1018.625,2013,12,27,4,0
362,2013-12-28,10.875,70.0,5.325,1019.25,2013,12,28,5,1
363,2013-12-29,10.571429,69.428571,5.325,1018.5,2013,12,29,6,1
364,2013-12-30,12.375,79.5,6.4750000000000005,1018.125,2013,12,30,0,0
365,2013-12-31,14.5,89.375,4.862500000000001,1020.5,2013,12,31,1,0
366,2014-01-01,13.375,89.625,7.65,1021.0,2014,1,1,2,0
367,2014-01-02,11.0,78.375,8.1,1020.25,2014,1,2,3,0
368,2014-01-03,12.5,74.875,5.325,1017.75,2014,1,3,4,0
369,2014-01-04,12.875,88.125,1.1625,1016.25,2014,1,4,5,1
370,2014-01-05,12.375,89.0,0.4625,1014.5,2014,1,5,6,1
371,2014-01-06,11.428571,86.285714,6.221666666666667,1017.625,2014,1,6,0,0
372,2014-01-07,12.142857,72.285714,6.221666666666667,1017.75,2014,1,7,1,0
373,2014-01-08,11.875,76.875,1.85,1017.875,2014,1,8,2,0
374,2014-01-09,12.833333,83.0,1.2333333333333334,1017.0,2014,1,9,3,0
375,2014-01-10,12.375,85.375,0.0,1016.625,2014,1,10,4,0
376,2014-01-11,12.125,82.625,6.7250000000000005,1019.625,2014,1,11,5,1
377,2014-01-12,12.875,80.875,3.2500000000000004,1020.75,2014,1,12,6,1
378,2014-01-13,14.0,72.375,1.1625,1019.375,2014,1,13,0,0
379,2014-01-14,14.875,76.75,2.7875,1017.0,2014,1,14,1,0
380,2014-01-15,12.0,93.5,0.4625,1019.75,2014,1,15,2,0
381,2014-01-16,12.285714,90.571429,1.585714285714286,1019.571429,2014,1,16,3,0
382,2014-01-17,12.0,95.75,1.1625,1017.625,2014,1,17,4,0
383,2014-01-18,12.5,94.25,1.85,1020.25,2014,1,18,5,1
384,2014-01-19,14.5,84.5,3.475,1023.0,2014,1,19,6,1
385,2014-01-20,14.625,83.5,4.4125000000000005,1021.375,2014,1,20,0,0
386,2014-01-21,13.571429,96.857143,7.171428571428572,1020.571429,2014,1,21,1,0
387,2014-01-22,15.25,96.125,6.7125,1019.875,2014,1,22,2,0
388,2014-01-23,15.625,90.125,6.7125,1020.25,2014,1,23,3,0
389,2014-01-24,13.875,88.875,8.1125,1019.25,2014,1,24,4,0
390,2014-01-25,11.75,95.625,8.3375,1019.75,2014,1,25,5,1
391,2014-01-26,14.375,85.75,8.8125,1019.125,2014,1,26,6,1
392,2014-01-27,16.625,72.375,9.95,1018.75,2014,1,27,0,0
393,2014-01-28,16.625,69.875,7.4125,1016.75,2014,1,28,1,0
394,2014-01-29,14.875,81.875,4.625000000000001,1018.625,2014,1,29,2,0
395,2014-01-30,14.5,83.25,0.925,1019.375,2014,1,30,3,0
396,2014-01-31,14.75,82.5,3.0125,1019.25,2014,1,31,4,0
397,2014-02-01,14.0,79.375,2.55,1019.75,2014,2,1,5,1
398,2014-02-02,15.25,76.125,1.85,1016.875,2014,2,2,6,1
399,2014-02-03,18.428571,63.857143,12.2875,1014.125,2014,2,3,0,0
400,2014-02-04,18.857143,65.428571,13.425,1011.0,2014,2,4,1,0
401,2014-02-05,17.0,72.75,1.625,1011.5,2014,2,5,2,0
402,2014-02-06,18.5,65.375,6.012500000000001,1010.875,2014,2,6,3,0
403,2014-02-07,19.625,67.25,15.05,1009.25,2014,2,7,4,0
404,2014-02-08,13.625,85.375,8.1125,1011.375,2014,2,8,5,1
405,2014-02-09,12.875,63.375,9.2625,1012.0,2014,2,9,6,1
406,2014-02-10,12.625,61.75,3.7,1012.5,2014,2,10,0,0
407,2014-02-11,13.375,64.625,3.7,1013.5,2014,2,11,1,0
408,2014-02-12,13.25,67.0,9.2625,1013.5,2014,2,12,2,0
409,2014-02-13,15.25,64.5,4.875,1013.625,2014,2,13,3,0
410,2014-02-14,13.0,95.5,5.3375,1011.875,2014,2,14,4,0
411,2014-02-15,12.375,89.5,3.9375,1012.875,2014,2,15,5,1
412,2014-02-16,13.5,79.0,8.7875,1016.0,2014,2,16,6,1
413,2014-02-17,15.125,66.125,12.725,1017.75,2014,2,17,0,0
414,2014-02-18,15.25,60.125,8.799999999999999,1017.375,2014,2,18,1,0
415,2014-02-19,15.125,75.375,1.85,1016.625,2014,2,19,2,0
416,2014-02-20,16.125,78.625,1.8625,1014.75,2014,2,20,3,0
417,2014-02-21,17.125,72.25,8.7875,1014.25,2014,2,21,4,0
418,2014-02-22,16.625,85.625,6.250000000000001,1017.375,2014,2,22,5,1
419,2014-02-23,16.5,80.0,7.887500000000001,1019.375,2014,2,23,6,1
420,2014-02-24,16.375,69.375,5.3375,1018.625,2014,2,24,0,0
421,2014-02-25,18.125,69.0,0.925,1017.25,2014,2,25,1,0
422,2014-02-26,18.75,71.125,2.0875,1014.25,2014,2,26,2,0
423,2014-02-27,18.625,76.625,7.175000000000001,1013.125,2014,2,27,3,0
424,2014-02-28,15.625,88.375,5.799999999999999,1013.125,2014,2,28,4,0
425,2014-03-01,16.142857,87.285714,4.242857142857143,1015.285714,2014,3,1,5,1
426,2014-03-02,16.125,79.0,5.7875000000000005,1017.125,2014,3,2,6,1
427,2014-03-03,17.875,65.625,3.7,1016.25,2014,3,3,0,0
428,2014-03-04,18.75,66.375,3.7125,1016.5,2014,3,4,1,0
429,2014-03-05,18.875,67.0,5.325000000000001,1016.125,2014,3,5,2,0
430,2014-03-06,18.375,64.0,4.6375,1016.375,2014,3,6,3,0
431,2014-03-07,18.5,62.875,6.7125,1017.125,2014,3,7,4,0
432,2014-03-08,19.875,63.875,9.9625,1017.0,2014,3,8,5,1
433,2014-03-09,22.0,56.625,7.65,1014.5,2014,3,9,6,1
434,2014-03-10,20.0,63.875,10.8875,1014.375,2014,3,10,0,0
435,2014-03-11,20.714286,70.0,15.6,1013.714286,2014,3,11,1,0
436,2014-03-12,20.0,68.875,6.4875,1016.25,2014,3,12,2,0
437,2014-03-13,19.0,60.625,9.95,1016.25,2014,3,13,3,0
438,2014-03-14,19.625,61.25,5.800000000000001,1015.0,2014,3,14,4,0
439,2014-03-15,21.625,62.625,2.7875,1016.375,2014,3,15,5,1
440,2014-03-16,23.125,58.5,6.25,1015.375,2014,3,16,6,1
441,2014-03-17,26.25,52.125,6.7125,1011.25,2014,3,17,0,0
442,2014-03-18,24.857143,53.428571,9.8,1012.857143,2014,3,18,1,0
443,2014-03-19,21.75,57.375,10.1875,1013.25,2014,3,19,2,0
444,2014-03-20,21.5,55.0,7.4,1010.75,2014,3,20,3,0
445,2014-03-21,22.5,64.75,5.3375,1007.125,2014,3,21,4,0
446,2014-03-22,25.0,59.5,3.0125,1007.0,2014,3,22,5,1
447,2014-03-23,22.75,61.875,9.025,1010.625,2014,3,23,6,1
448,2014-03-24,22.375,73.125,9.4875,1011.625,2014,3,24,0,0
449,2014-03-25,24.625,60.25,2.775,1010.5,2014,3,25,1,0
450,2014-03-26,25.125,58.875,2.7750000000000004,1010.625,2014,3,26,2,0
451,2014-03-27,23.5,63.25,4.8875,1011.75,2014,3,27,3,0
452,2014-03-28,24.428571,67.571429,4.5,1011.142857,2014,3,28,4,0
453,2014-03-29,25.875,55.625,8.35,1011.25,2014,3,29,5,1
454,2014-03-30,24.125,46.75,13.9,1009.875,2014,3,30,6,1
455,2014-03-31,24.125,44.125,13.2,1008.25,2014,3,31,0,0
456,2014-04-01,24.875,45.75,9.7125,1006.125,2014,4,1,1,0
457,2014-04-02,26.75,43.375,7.175,1005.75,2014,4,2,2,0
458,2014-04-03,25.0,48.0,10.425,1010.375,2014,4,3,3,0
459,2014-04-04,25.857143,47.857143,11.914285714285716,1009.857143,2014,4,4,4,0
460,2014-04-05,27.375,44.0,9.2625,1008.875,2014,4,5,5,1
461,2014-04-06,30.125,45.25,6.7125,1007.5,2014,4,6,6,1
462,2014-04-07,27.25,47.625,12.9625,1009.625,2014,4,7,0,0
463,2014-04-08,25.75,41.875,12.725,1010.375,2014,4,8,1,0
464,2014-04-09,25.75,35.25,12.7375,1010.25,2014,4,9,2,0
465,2014-04-10,26.375,29.25,12.500000000000002,1010.875,2014,4,10,3,0
466,2014-04-11,28.142857,29.0,10.05714285714286,1008.571429,2014,4,11,4,0
467,2014-04-12,29.125,39.875,5.1000000000000005,1007.125,2014,4,12,5,1
468,2014-04-13,26.875,40.375,15.5125,1009.625,2014,4,13,6,1
469,2014-04-14,27.625,46.625,5.3500000000000005,1010.625,2014,4,14,0,0
470,2014-04-15,29.0,48.125,2.55,1009.125,2014,4,15,1,0
471,2014-04-16,27.125,53.625,4.4,1008.25,2014,4,16,2,0
472,2014-04-17,26.375,49.625,9.25,1007.0,2014,4,17,3,0
473,2014-04-18,24.25,64.375,14.3375,1011.625,2014,4,18,4,0
474,2014-04-19,25.625,57.875,5.1,1011.375,2014,4,19,5,1
475,2014-04-20,27.0,48.0,4.6375,1010.5,2014,4,20,6,1
476,2014-04-21,28.0,33.125,8.8125,1010.0,2014,4,21,0,0
477,2014-04-22,29.375,29.375,12.5,1011.75,2014,4,22,1,0
478,2014-04-23,29.125,37.0,6.025,1009.0,2014,4,23,2,0
479,2014-04-24,29.375,35.875,7.875,1005.875,2014,4,24,3,0
480,2014-04-25,30.625,34.375,8.1125,1006.125,2014,4,25,4,0
481,2014-04-26,31.5,32.0,8.1125,1006.375,2014,4,26,5,1
482,2014-04-27,30.625,30.0,8.350000000000001,1007.125,2014,4,27,6,1
483,2014-04-28,31.5,27.875,10.1875,1005.625,2014,4,28,0,0
484,2014-04-29,32.125,28.875,8.325,1003.875,2014,4,29,1,0
485,2014-04-30,33.25,25.5,5.3375,1003.75,2014,4,30,2,0
486,2014-05-01,34.875,22.5,9.7375,1001.5,2014,5,1,3,0
487,2014-05-02,34.375,24.75,6.4875,1001.875,2014,5,2,4,0
488,2014-05-03,31.75,33.375,6.475,1003.625,2014,5,3,5,1
489,2014-05-04,31.875,34.375,5.8,1003.0,2014,5,4,6,1
490,2014-05-05,29.75,53.25,9.0375,1005.75,2014,5,5,0,0
491,2014-05-06,29.571429,51.142857,6.885714285714287,1006.857143,2014,5,6,1,0
492,2014-05-07,31.75,48.625,1.85,1004.25,2014,5,7,2,0
493,2014-05-08,31.375,43.0,10.6625,1002.625,2014,5,8,3,0
494,2014-05-09,30.5,39.625,6.487500000000001,1000.428571,2014,5,9,4,0
495,2014-05-10,30.0,37.625,7.8875,1000.75,2014,5,10,5,1
496,2014-05-11,29.625,40.375,7.65,1004.0,2014,5,11,6,1
497,2014-05-12,28.0,53.375,10.8875,1004.875,2014,5,12,0,0
498,2014-05-13,25.25,65.75,9.9625,1008.375,2014,5,13,1,0
499,2014-05-14,26.875,55.25,8.575000000000001,1006.5,2014,5,14,2,0
500,2014-05-15,29.5,39.875,11.125,1004.25,2014,5,15,3,0
501,2014-05-16,31.125,40.25,9.4875,1003.5,2014,5,16,4,0
502,2014-05-17,29.875,47.625,7.175000000000001,1007.0,2014,5,17,5,1
503,2014-05-18,31.5,35.375,13.9,1007.375,2014,5,18,6,1
504,2014-05-19,32.375,29.5,11.575000000000005,1006.625,2014,5,19,0,0
505,2014-05-20,31.125,34.0,7.6375,1006.625,2014,5,20,1,0
506,2014-05-21,33.0,32.5,9.7125,1002.125,2014,5,21,2,0
507,2014-05-22,33.25,33.375,11.1125,999.5,2014,5,22,3,0
508,2014-05-23,34.625,32.75,6.221666666666667,1000.0,2014,5,23,4,0
509,2014-05-24,31.5,50.5,6.725,1004.125,2014,5,24,5,1
510,2014-05-25,31.5,43.25,16.4375,1005.5,2014,5,25,6,1
511,2014-05-26,30.125,54.125,4.175,1007.125,2014,5,26,0,0
512,2014-05-27,31.875,49.75,2.55,1004.75,2014,5,27,1,0
513,2014-05-28,33.625,44.5,3.95,1001.25,2014,5,28,2,0
514,2014-05-29,35.25,40.125,4.4,999.375,2014,5,29,3,0
515,2014-05-30,33.125,44.5,11.5875,999.571429,2014,5,30,4,0
516,2014-05-31,34.625,39.0,6.4875,999.625,2014,5,31,5,1
517,2014-06-01,32.75,34.25,16.2,1003.25,2014,6,1,6,1
518,2014-06-02,32.75,41.375,4.6375,1003.25,2014,6,2,0,0
519,2014-06-03,34.875,33.625,6.487500000000001,1000.0,2014,6,3,1,0
520,2014-06-04,35.25,33.125,7.1875,998.125,2014,6,4,2,0
521,2014-06-05,36.875,26.875,8.5625,996.125,2014,6,5,3,0
522,2014-06-06,37.5,27.625,10.2,994.875,2014,6,6,4,0
523,2014-06-07,38.5,22.75,13.1875,994.0,2014,6,7,5,1
524,2014-06-08,37.625,26.25,6.7250000000000005,993.125,2014,6,8,6,1
525,2014-06-09,37.875,32.125,6.025,993.125,2014,6,9,0,0
526,2014-06-10,37.25,20.875,12.0375,994.75,2014,6,10,1,0
527,2014-06-11,37.625,23.125,14.8125,995.625,2014,6,11,2,0
528,2014-06-12,32.875,39.25,6.221666666666667,997.0,2014,6,12,3,0
529,2014-06-13,30.25,55.125,16.6625,997.625,2014,6,13,4,0
530,2014-06-14,30.5,66.875,6.487500000000001,997.375,2014,6,14,5,1
531,2014-06-15,33.875,52.0,8.1,997.125,2014,6,15,6,1
532,2014-06-16,36.375,41.375,10.8875,995.625,2014,6,16,0,0
533,2014-06-17,36.875,42.125,15.9625,994.125,2014,6,17,1,0
534,2014-06-18,33.875,58.0,10.425,994.25,2014,6,18,2,0
535,2014-06-19,35.75,47.875,10.8875,993.25,2014,6,19,3,0
536,2014-06-20,38.0,36.125,17.825,991.375,2014,6,20,4,0
537,2014-06-21,36.875,40.125,9.7375,993.875,2014,6,21,5,1
538,2014-06-22,34.5,46.75,4.4,996.375,2014,6,22,6,1
539,2014-06-23,32.125,49.75,6.7125,996.25,2014,6,23,0,0
540,2014-06-24,33.0,46.25,10.1875,995.5,2014,6,24,1,0
541,2014-06-25,32.25,53.25,13.2,997.625,2014,6,25,2,0
542,2014-06-26,32.5,60.375,3.2375,1001.0,2014,6,26,3,0
543,2014-06-27,34.75,48.5,9.4875,1001.625,2014,6,27,4,0
544,2014-06-28,34.875,49.0,5.7875,999.375,2014,6,28,5,1
545,2014-06-29,33.0,57.75,9.7125,997.75,2014,6,29,6,1
546,2014-06-30,32.0,67.75,3.25,997.5,2014,6,30,0,0
547,2014-07-01,31.375,65.125,6.25,1000.875,2014,7,1,1,0
548,2014-07-02,29.5,71.375,5.787500000000001,1001.125,2014,7,2,2,0
549,2014-07-03,28.875,75.125,5.0875,998.285714,2014,7,3,3,0
550,2014-07-04,31.388889,69.0,4.333333333333333,998.777778,2014,7,4,4,0
551,2014-07-05,34.705882,52.058824,9.202941176470588,1000.705882,2014,7,5,5,1
552,2014-07-06,30.625,61.125,3.7125,1000.5,2014,7,6,6,1
553,2014-07-07,34.0,48.75,5.5625,998.25,2014,7,7,0,0
554,2014-07-08,35.0,39.5,9.725,996.875,2014,7,8,1,0
555,2014-07-09,36.0,37.125,13.65,996.5,2014,7,9,2,0
556,2014-07-10,36.125,38.75,11.3375,996.875,2014,7,10,3,0
557,2014-07-11,36.625,38.625,8.7875,996.125,2014,7,11,4,0
558,2014-07-12,35.875,51.375,5.3375,996.0,2014,7,12,5,1
559,2014-07-13,31.625,69.75,6.025,998.0,2014,7,13,6,1
560,2014-07-14,32.375,67.875,6.725,997.125,2014,7,14,0,0
561,2014-07-15,33.125,62.625,8.825000000000001,996.0,2014,7,15,1,0
562,2014-07-16,32.625,63.0,10.45,997.25,2014,7,16,2,0
563,2014-07-17,30.75,74.25,6.7250000000000005,996.125,2014,7,17,3,0
564,2014-07-18,27.25,83.875,2.55,994.875,2014,7,18,4,0
565,2014-07-19,29.875,71.0,6.25,995.125,2014,7,19,5,1
566,2014-07-20,30.875,68.875,6.262499999999999,996.75,2014,7,20,6,1
567,2014-07-21,32.125,65.5,4.65,996.0,2014,7,21,0,0
568,2014-07-22,31.625,69.75,7.175,997.0,2014,7,22,1,0
569,2014-07-23,30.625,72.875,8.1125,997.75,2014,7,23,2,0
570,2014-07-24,30.5,63.625,12.0375,998.714286,2014,7,24,3,0
571,2014-07-25,30.75,63.25,9.9625,1000.75,2014,7,25,4,0
572,2014-07-26,32.5,61.5,7.175,1001.875,2014,7,26,5,1
573,2014-07-27,31.714286,65.428571,6.25,1001.875,2014,7,27,6,1
574,2014-07-28,30.0,75.75,6.221666666666667,999.375,2014,7,28,0,0
575,2014-07-29,30.25,69.875,5.7875000000000005,999.25,2014,7,29,1,0
576,2014-07-30,31.875,65.75,4.175000000000001,999.571429,2014,7,30,2,0
577,2014-07-31,32.5,65.75,7.425,999.625,2014,7,31,3,0
578,2014-08-01,33.25,59.5,6.500000000000001,998.0,2014,8,1,4,0
579,2014-08-02,30.125,77.75,0.925,997.125,2014,8,2,5,1
580,2014-08-03,31.5,66.25,5.7875000000000005,995.375,2014,8,3,6,1
581,2014-08-04,30.5,69.75,5.1000000000000005,996.125,2014,8,4,0,0
582,2014-08-05,29.75,77.5,1.85,997.5,2014,8,5,1,0
583,2014-08-06,32.125,65.0,5.5625,996.875,2014,8,6,2,0
584,2014-08-07,31.125,65.375,6.949999999999999,997.0,2014,8,7,3,0
585,2014-08-08,31.0,67.875,6.012500000000001,998.375,2014,8,8,4,0
586,2014-08-09,29.235294,80.470588,6.652941176470588,1001.647059,2014,8,9,5,1
587,2014-08-10,28.5,89.90625,5.2250000000000005,1002.15625,2014,8,10,6,1
588,2014-08-11,31.125,72.125,3.0125,999.875,2014,8,11,0,0
589,2014-08-12,32.125,57.5,8.3375,998.75,2014,8,12,1,0
590,2014-08-13,32.125,57.714286,6.221666666666667,998.25,2014,8,13,2,0
591,2014-08-14,30.375,57.5,6.221666666666667,997.375,2014,8,14,3,0
592,2014-08-15,31.125,54.875,14.5875,998.875,2014,8,15,4,0
593,2014-08-16,30.428571,59.857143,8.35,1002.5,2014,8,16,5,1
594,2014-08-17,31.375,53.875,7.1875,1003.25,2014,8,17,6,1
595,2014-08-18,31.875,56.625,5.5625,1005.375,2014,8,18,0,0
596,2014-08-19,33.0,52.428571,6.885714285714286,1004.857143,2014,8,19,1,0
597,2014-08-20,33.25,47.125,8.7875,1002.375,2014,8,20,2,0
598,2014-08-21,32.5,43.0,10.8875,1001.25,2014,8,21,3,0
599,2014-08-22,33.0,47.125,8.5625,1002.857143,2014,8,22,4,0
600,2014-08-23,33.125,45.75,9.2625,1003.25,2014,8,23,5,1
601,2014-08-24,33.125,46.25,11.35,1002.875,2014,8,24,6,1
602,2014-08-25,33.875,46.625,7.874999999999999,1002.375,2014,8,25,0,0
603,2014-08-26,34.125,40.25,9.9625,1001.375,2014,8,26,1,0
604,2014-08-27,33.857143,44.714286,8.112499999999999,1001.125,2014,8,27,2,0
605,2014-08-28,29.625,67.75,6.7250000000000005,1003.75,2014,8,28,3,0
606,2014-08-29,30.375,69.25,3.7,1003.5,2014,8,29,4,0
607,2014-08-30,28.625,78.125,4.1625,1002.625,2014,8,30,5,1
608,2014-08-31,27.625,86.125,4.4125,1001.25,2014,8,31,6,1
609,2014-09-01,29.428571,65.857143,15.5125,1001.125,2014,9,1,0,0
610,2014-09-02,29.25,71.0,10.425,1001.875,2014,9,2,1,0
611,2014-09-03,28.625,77.875,15.0375,1001.428571,2014,9,3,2,0
612,2014-09-04,27.875,80.75,9.275,1000.375,2014,9,4,3,0
613,2014-09-05,26.5,85.75,8.337499999999999,1000.142857,2014,9,5,4,0
614,2014-09-06,28.5,76.875,2.0875,1002.375,2014,9,6,5,1
615,2014-09-07,31.0,67.625,1.4,1003.25,2014,9,7,6,1
616,2014-09-08,31.25,66.375,3.475,1003.125,2014,9,8,0,0
617,2014-09-09,31.0,70.125,1.85,1002.375,2014,9,9,1,0
618,2014-09-10,28.75,77.5,4.875,1003.25,2014,9,10,2,0
619,2014-09-11,26.571429,85.714286,17.825,1005.571429,2014,9,11,3,0
620,2014-09-12,28.5,73.0,1.625,1005.125,2014,9,12,4,0
621,2014-09-13,29.375,68.25,4.1625,1004.0,2014,9,13,5,1
622,2014-09-14,29.125,65.5,6.712500000000001,1004.25,2014,9,14,6,1
623,2014-09-15,29.625,63.125,6.7125,1004.25,2014,9,15,0,0
624,2014-09-16,30.625,65.125,6.25,1002.25,2014,9,16,1,0
625,2014-09-17,30.625,61.875,7.4,1002.125,2014,9,17,2,0
626,2014-09-18,30.5,62.375,6.7125,1003.875,2014,9,18,3,0
627,2014-09-19,31.0,56.625,4.175000000000001,1003.5,2014,9,19,4,0
628,2014-09-20,31.125,55.75,4.4,1002.875,2014,9,20,5,1
629,2014-09-21,30.5,54.875,5.5625,1003.625,2014,9,21,6,1
630,2014-09-22,30.625,50.0,13.437499999999998,1004.5,2014,9,22,0,0
631,2014-09-23,31.0,47.0,6.221666666666667,1004.285714,2014,9,23,1,0
632,2014-09-24,29.625,53.0,8.1,1006.25,2014,9,24,2,0
633,2014-09-25,30.0,52.5,9.725,1007.75,2014,9,25,3,0
634,2014-09-26,30.0,52.5,5.7875,1008.125,2014,9,26,4,0
635,2014-09-27,30.5,46.875,8.799999999999999,1009.25,2014,9,27,5,1
636,2014-09-28,30.25,48.875,7.175,1009.625,2014,9,28,6,1
637,2014-09-29,30.5,48.75,7.4125,1009.125,2014,9,29,0,0
638,2014-09-30,30.625,50.125,6.712500000000001,1009.625,2014,9,30,1,0
639,2014-10-01,30.428571,52.857143,3.1714285714285717,1010.428571,2014,10,1,2,0
640,2014-10-02,30.375,53.375,2.7875,1009.125,2014,10,2,3,0
641,2014-10-03,30.5,52.625,1.85,1008.0,2014,10,3,4,0
642,2014-10-04,31.0,53.5,0.0,1008.5,2014,10,4,5,1
643,2014-10-05,30.625,56.125,0.0,1010.375,2014,10,5,6,1
644,2014-10-06,30.625,56.75,0.0,1010.125,2014,10,6,0,0
645,2014-10-07,31.0,59.375,1.1625,1008.375,2014,10,7,1,0
646,2014-10-08,28.75,52.75,3.7125,1009.875,2014,10,8,2,0
647,2014-10-09,27.625,49.875,3.2375,1010.125,2014,10,9,3,0
648,2014-10-10,27.125,57.375,3.2375000000000003,1008.75,2014,10,10,4,0
649,2014-10-11,25.714286,57.142857,6.9375,1008.25,2014,10,11,5,1
650,2014-10-12,26.0,58.625,0.4625,1008.375,2014,10,12,6,1
651,2014-10-13,27.625,59.75,8.799999999999999,1009.875,2014,10,13,0,0
652,2014-10-14,24.5,67.625,5.325000000000001,1010.875,2014,10,14,1,0
653,2014-10-15,24.5,68.0,3.2625,1013.375,2014,10,15,2,0
654,2014-10-16,23.0,58.875,4.862500000000001,1014.0,2014,10,16,3,0
655,2014-10-17,25.0,47.666667,6.221666666666667,1013.625,2014,10,17,4,0
656,2014-10-18,24.0,56.142857,6.221666666666667,1012.875,2014,10,18,5,1
657,2014-10-19,23.75,57.75,4.1625,1012.625,2014,10,19,6,1
658,2014-10-20,24.75,55.625,4.4,1013.125,2014,10,20,0,0
659,2014-10-21,25.625,56.125,2.0875,1014.625,2014,10,21,1,0
660,2014-10-22,25.75,64.875,0.4625,1014.5,2014,10,22,2,0
661,2014-10-23,25.25,66.0,0.925,1012.75,2014,10,23,3,0
662,2014-10-24,25.5,67.5,1.85,1011.75,2014,10,24,4,0
663,2014-10-25,25.25,67.125,0.925,1012.375,2014,10,25,5,1
664,2014-10-26,25.125,65.5,2.0875000000000004,1014.875,2014,10,26,6,1
665,2014-10-27,24.875,62.875,1.8625,1013.75,2014,10,27,0,0
666,2014-10-28,25.125,64.75,2.5625,1012.0,2014,10,28,1,0
667,2014-10-29,24.75,65.75,1.625,1012.125,2014,10,29,2,0
668,2014-10-30,23.875,61.375,1.85,1014.5,2014,10,30,3,0
669,2014-10-31,23.375,58.25,3.7125,1013.625,2014,10,31,4,0
670,2014-11-01,22.5,50.875,5.325000000000001,1014.125,2014,11,1,5,1
671,2014-11-02,22.875,49.125,7.1875,1014.5,2014,11,2,6,1
672,2014-11-03,23.375,52.75,4.1625,1013.5,2014,11,3,0,0
673,2014-11-04,23.625,56.625,3.9375,1012.125,2014,11,4,1,0
674,2014-11-05,22.75,56.25,4.625,1012.375,2014,11,5,2,0
675,2014-11-06,23.0,56.25,6.25,1011.625,2014,11,6,3,0
676,2014-11-07,24.0,66.125,2.3125,1012.875,2014,11,7,4,0
677,2014-11-08,23.875,66.25,1.625,1014.625,2014,11,8,5,1
678,2014-11-09,24.125,56.375,4.1625,1015.125,2014,11,9,6,1
679,2014-11-10,21.375,52.125,3.4750000000000005,1014.0,2014,11,10,0,0
680,2014-11-11,19.25,55.125,2.325,1014.75,2014,11,11,1,0
681,2014-11-12,19.625,52.0,2.3125,1015.875,2014,11,12,2,0
682,2014-11-13,18.5,50.5,3.2375,1016.5,2014,11,13,3,0
683,2014-11-14,18.375,43.0,7.4125,1016.375,2014,11,14,4,0
684,2014-11-15,18.625,44.75,2.775,1014.875,2014,11,15,5,1
685,2014-11-16,18.25,47.625,2.55,1015.375,2014,11,16,6,1
686,2014-11-17,17.75,51.75,2.7750000000000004,1016.125,2014,11,17,0,0
687,2014-11-18,17.625,53.0,2.0875,1017.875,2014,11,18,1,0
688,2014-11-19,17.5,58.125,1.1625,1016.5,2014,11,19,2,0
689,2014-11-20,20.375,54.625,3.0250000000000004,1013.375,2014,11,20,3,0
690,2014-11-21,18.25,62.125,3.2375,1012.75,2014,11,21,4,0
691,2014-11-22,19.875,58.875,1.625,1011.375,2014,11,22,5,1
692,2014-11-23,17.125,57.375,1.3875,1014.625,2014,11,23,6,1
693,2014-11-24,16.875,52.25,4.175000000000001,1016.0,2014,11,24,0,0
694,2014-11-25,16.5,51.5,2.55,1014.875,2014,11,25,1,0
695,2014-11-26,19.625,51.0,5.550000000000001,1009.875,2014,11,26,2,0
696,2014-11-27,18.125,63.875,0.0,1011.75,2014,11,27,3,0
697,2014-11-28,19.375,67.375,0.0,1012.5,2014,11,28,4,0
698,2014-11-29,20.25,67.625,0.0,1012.375,2014,11,29,5,1
699,2014-11-30,19.75,54.75,2.55,1014.0,2014,11,30,6,1
700,2014-12-01,20.0,42.625,8.799999999999999,1013.75,2014,12,1,0,0
701,2014-12-02,21.375,47.625,7.875000000000001,1012.75,2014,12,2,1,0
702,2014-12-03,25.0,66.571429,11.37142857142857,1007.0,2014,12,3,2,0
